Date,Tmax
890956800.0,15.2
891043200.0,16.5
891129600.0,16.2
891216000.0,14.5
891302400.0,15.2
891388800.0,11.0
891475200.0,13.6
891561600.0,12.3
891648000.0,13.5
891734400.0,13.6
891820800.0,14.0
891907200.0,13.8
891993600.0,13.0
892080000.0,7.8
892166400.0,7.0
892252800.0,7.2
892339200.0,9.0
892425600.0,8.5
892512000.0,8.0
892598400.0,6.0
892684800.0,7.4
892771200.0,8.6
892857600.0,9.3
892944000.0,12.3
893030400.0,14.2
893116800.0,12.9
893203200.0,19.3
893289600.0,13.4
893376000.0,16.0
893462400.0,16.0
893548800.0,14.4
893635200.0,12.9
893721600.0,14.5
893808000.0,15.7
893894400.0,12.8
893980800.0,11.9
894067200.0,15.9
894153600.0,13.1
894240000.0,15.9
894326400.0,14.3
894412800.0,16.5
894499200.0,15.7
894585600.0,22.2
894672000.0,20.5
894758400.0,17.5
894844800.0,19.1
894931200.0,19.3
895017600.0,21.0
895104000.0,21.1
895190400.0,23.4
895276800.0,23.0
895363200.0,20.8
895449600.0,22.2
895536000.0,22.9
895622400.0,24.7
895708800.0,17.5
895795200.0,18.9
895881600.0,15.7
895968000.0,19.0
896054400.0,19.5
896140800.0,15.8
896227200.0,15.1
896313600.0,16.6
896400000.0,18.9
896486400.0,21.9
896572800.0,19.5
896659200.0,20.4
896745600.0,17.8
896832000.0,17.9
896918400.0,15.9
897004800.0,18.5
897091200.0,20.9
897177600.0,20.9
897264000.0,17.2
897350400.0,20.6
897436800.0,19.0
897523200.0,13.2
897609600.0,16.8
897696000.0,15.4
897782400.0,18.9
897868800.0,16.9
897955200.0,18.0
898041600.0,18.1
898128000.0,18.5
898214400.0,24.5
898300800.0,27.1
898387200.0,23.0
898473600.0,20.6
898560000.0,19.4
898646400.0,20.1
898732800.0,19.6
898819200.0,16.9
898905600.0,19.3
898992000.0,21.0
899078400.0,18.7
899164800.0,18.8
899251200.0,18.4
899337600.0,16.1
899424000.0,21.5
899510400.0,21.0
899596800.0,23.5
899683200.0,18.6
899769600.0,21.0
899856000.0,23.0
899942400.0,22.9
900028800.0,21.2
900115200.0,18.2
900201600.0,19.0
900288000.0,19.1
900374400.0,19.5
900460800.0,19.1
900547200.0,22.0
900633600.0,22.0
900720000.0,20.2
900806400.0,22.5
900892800.0,25.0
900979200.0,20.1
901065600.0,22.0
901152000.0,22.0
901238400.0,21.0
901324800.0,23.0
901411200.0,20.1
901497600.0,22.0
901584000.0,21.5
901670400.0,21.5
901756800.0,21.2
901843200.0,21.4
901929600.0,19.0
902016000.0,20.0
902102400.0,20.0
902188800.0,21.6
902275200.0,24.9
902361600.0,23.9
902448000.0,26.6
902534400.0,28.4
902620800.0,26.6
902707200.0,29.3
902793600.0,28.4
902880000.0,22.6
902966400.0,20.8
903052800.0,25.7
903139200.0,22.1
903225600.0,22.5
903312000.0,21.9
903398400.0,21.9
903484800.0,24.5
903571200.0,20.9
903657600.0,22.1
903744000.0,20.2
903830400.0,20.2
903916800.0,18.4
904003200.0,20.8
904089600.0,15.6
904176000.0,20.2
904262400.0,19.6
904348800.0,22.0
904435200.0,21.1
904521600.0,21.2
904608000.0,23.5
904694400.0,21.8
904780800.0,22.0
904867200.0,19.4
904953600.0,20.3
905040000.0,20.9
905126400.0,22.0
905212800.0,22.0
905299200.0,20.4
905385600.0,20.4
905472000.0,17.2
905558400.0,15.2
905644800.0,15.6
905731200.0,17.0
905817600.0,19.0
905904000.0,17.2
905990400.0,19.1
906076800.0,21.4
906163200.0,23.0
906249600.0,23.0
906336000.0,20.6
906422400.0,17.5
906508800.0,21.0
906595200.0,21.3
906681600.0,21.1
906768000.0,19.9
906854400.0,16.0
906940800.0,16.9
907027200.0,15.8
907113600.0,17.4
907200000.0,17.0
907286400.0,13.1
907372800.0,11.7
907459200.0,13.0
907545600.0,12.5
907632000.0,11.2
907718400.0,13.3
907804800.0,11.8
907891200.0,14.4
907977600.0,15.3
908064000.0,17.1
908150400.0,15.7
908236800.0,18.2
908323200.0,17.5
908409600.0,15.8
908496000.0,16.9
908582400.0,13.8
908668800.0,11.8
908755200.0,13.0
908841600.0,16.0
908928000.0,17.0
909014400.0,17.3
909100800.0,17.1
909187200.0,14.1
909273600.0,12.1
909360000.0,13.4
909446400.0,15.8
909532800.0,13.4
909619200.0,12.1
909705600.0,14.1
909792000.0,10.5
909878400.0,10.1
909964800.0,8.8
910051200.0,9.1
910137600.0,7.4
910224000.0,11.4
910310400.0,12.7
910396800.0,12.7
910483200.0,16.1
910569600.0,14.9
910656000.0,11.5
910742400.0,10.7
910828800.0,9.9
910915200.0,8.1
911001600.0,8.9
911088000.0,8.5
911174400.0,6.7
911260800.0,4.0
911347200.0,4.9
911433600.0,8.1
911520000.0,6.8
911606400.0,6.8
911692800.0,6.8
911779200.0,7.2
911865600.0,8.3
911952000.0,8.4
912038400.0,10.6
912124800.0,11.9
912211200.0,11.9
912297600.0,7.8
912384000.0,6.5
912470400.0,4.0
912556800.0,5.2
912643200.0,4.4
912729600.0,5.0
912816000.0,5.5
912902400.0,2.8
912988800.0,9.8
913075200.0,10.5
913161600.0,10.1
913248000.0,10.0
913334400.0,13.4
913420800.0,13.2
913507200.0,14.0
913593600.0,14.3
913680000.0,12.5
913766400.0,10.4
913852800.0,10.6
913939200.0,10.0
914025600.0,8.0
914112000.0,4.5
914198400.0,5.5
914284800.0,10.0
914371200.0,9.9
914457600.0,12.0
914544000.0,12.0
914630400.0,12.9
914716800.0,9.3
914803200.0,7.5
914889600.0,11.3
914976000.0,11.6
915062400.0,10.0
915148800.0,10.1
915235200.0,8.7
915321600.0,13.3
915408000.0,12.9
915494400.0,13.7
915580800.0,14.5
915667200.0,8.0
915753600.0,5.4
915840000.0,4.0
915926400.0,3.5
916012800.0,3.5
916099200.0,6.5
916185600.0,8.3
916272000.0,9.7
916358400.0,12.0
916444800.0,7.8
916531200.0,8.3
916617600.0,11.9
916704000.0,12.9
916790400.0,11.8
916876800.0,5.1
916963200.0,3.7
917049600.0,9.4
917136000.0,12.8
917222400.0,12.5
917308800.0,8.1
917395200.0,11.2
917481600.0,10.6
917568000.0,7.1
917654400.0,5.7
917740800.0,7.1
917827200.0,8.9
917913600.0,8.7
918000000.0,10.4
918086400.0,11.8
918172800.0,9.9
918259200.0,9.5
918345600.0,5.4
918432000.0,2.8
918518400.0,3.9
918604800.0,5.1
918691200.0,4.6
918777600.0,7.6
918864000.0,7.1
918950400.0,7.6
919036800.0,9.8
919123200.0,9.3
919209600.0,9.8
919296000.0,11.5
919382400.0,12.9
919468800.0,9.4
919555200.0,9.9
919641600.0,7.8
919728000.0,7.4
919814400.0,5.5
919900800.0,9.8
919987200.0,10.9
920073600.0,10.4
920160000.0,11.8
920246400.0,13.6
920332800.0,14.6
920419200.0,10.0
920505600.0,7.2
920592000.0,5.7
920678400.0,5.8
920764800.0,4.9
920851200.0,5.7
920937600.0,7.3
921024000.0,6.9
921110400.0,9.5
921196800.0,11.9
921283200.0,12.5
921369600.0,13.5
921456000.0,14.0
921542400.0,14.9
921628800.0,18.9
921715200.0,13.2
921801600.0,10.5
921888000.0,10.6
921974400.0,11.9
922060800.0,11.9
922147200.0,15.3
922233600.0,12.7
922320000.0,10.3
922406400.0,12.1
922492800.0,13.4
922579200.0,14.8
922665600.0,14.0
922752000.0,12.8
922838400.0,18.1
922924800.0,20.2
923011200.0,16.1
923097600.0,12.9
923184000.0,16.8
923270400.0,16.7
923356800.0,15.8
923443200.0,13.5
923529600.0,15.7
923616000.0,16.6
923702400.0,15.9
923788800.0,14.5
923875200.0,12.8
923961600.0,8.9
924048000.0,8.0
924134400.0,10.9
924220800.0,9.7
924307200.0,10.6
924393600.0,11.4
924480000.0,10.4
924566400.0,12.0
924652800.0,13.9
924739200.0,14.7
924825600.0,12.9
924912000.0,15.7
924998400.0,14.8
925084800.0,15.9
925171200.0,18.2
925257600.0,17.5
925344000.0,16.5
925430400.0,20.4
925516800.0,19.2
925603200.0,20.5
925689600.0,21.8
925776000.0,17.2
925862400.0,18.3
925948800.0,17.1
926035200.0,16.2
926121600.0,16.3
926208000.0,19.6
926294400.0,17.6
926380800.0,17.5
926467200.0,17.3
926553600.0,14.8
926640000.0,17.2
926726400.0,17.2
926812800.0,16.6
926899200.0,13.9
926985600.0,14.9
927072000.0,21.6
927158400.0,22.2
927244800.0,16.3
927331200.0,16.7
927417600.0,17.5
927504000.0,18.2
927590400.0,17.0
927676800.0,20.3
927763200.0,24.8
927849600.0,21.2
927936000.0,24.2
928022400.0,12.3
928108800.0,17.4
928195200.0,21.5
928281600.0,19.9
928368000.0,18.1
928454400.0,17.0
928540800.0,15.2
928627200.0,19.0
928713600.0,17.8
928800000.0,17.5
928886400.0,19.0
928972800.0,17.1
929059200.0,16.8
929145600.0,15.8
929232000.0,20.9
929318400.0,22.0
929404800.0,23.6
929491200.0,25.0
929577600.0,21.5
929664000.0,23.1
929750400.0,19.0
929836800.0,18.4
929923200.0,17.5
930009600.0,18.5
930096000.0,20.4
930182400.0,21.9
930268800.0,23.0
930355200.0,26.1
930441600.0,17.5
930528000.0,17.9
930614400.0,19.0
930700800.0,19.5
930787200.0,21.2
930873600.0,25.1
930960000.0,22.5
931046400.0,21.8
931132800.0,23.3
931219200.0,25.7
931305600.0,24.3
931392000.0,27.0
931478400.0,25.1
931564800.0,25.6
931651200.0,25.8
931737600.0,24.6
931824000.0,24.8
931910400.0,18.6
931996800.0,21.4
932083200.0,22.0
932169600.0,23.8
932256000.0,27.0
932342400.0,24.0
932428800.0,22.0
932515200.0,19.4
932601600.0,19.4
932688000.0,26.0
932774400.0,28.8
932860800.0,26.4
932947200.0,21.9
933033600.0,22.1
933120000.0,24.1
933206400.0,27.3
933292800.0,28.4
933379200.0,30.4
933465600.0,31.2
933552000.0,30.5
933638400.0,23.0
933724800.0,25.6
933811200.0,25.5
933897600.0,24.5
933984000.0,22.9
934070400.0,20.0
934156800.0,20.1
934243200.0,18.0
934329600.0,19.0
934416000.0,19.6
934502400.0,20.9
934588800.0,22.3
934675200.0,19.7
934761600.0,18.6
934848000.0,16.6
934934400.0,18.5
935020800.0,19.5
935107200.0,20.4
935193600.0,20.3
935280000.0,18.1
935366400.0,21.4
935452800.0,18.1
935539200.0,21.5
935625600.0,21.4
935712000.0,21.5
935798400.0,24.2
935884800.0,23.0
935971200.0,23.3
936057600.0,21.4
936144000.0,24.2
936230400.0,25.7
936316800.0,26.2
936403200.0,26.6
936489600.0,27.0
936576000.0,26.5
936662400.0,23.6
936748800.0,22.4
936835200.0,22.5
936921600.0,24.1
937008000.0,27.9
937094400.0,20.4
937180800.0,19.5
937267200.0,14.9
937353600.0,15.5
937440000.0,18.9
937526400.0,19.4
937612800.0,17.7
937699200.0,17.4
937785600.0,16.4
937872000.0,19.1
937958400.0,19.9
938044800.0,20.1
938131200.0,20.2
938217600.0,18.8
938304000.0,17.4
938390400.0,18.5
938476800.0,18.5
938563200.0,18.1
938649600.0,17.1
938736000.0,15.5
938822400.0,15.2
938908800.0,14.6
938995200.0,13.9
939081600.0,13.9
939168000.0,14.8
939254400.0,15.0
939340800.0,17.0
939427200.0,17.9
939513600.0,18.3
939600000.0,15.4
939686400.0,14.7
939772800.0,15.3
939859200.0,15.9
939945600.0,15.6
940032000.0,15.7
940118400.0,14.7
940204800.0,13.2
940291200.0,13.1
940377600.0,9.4
940464000.0,13.8
940550400.0,15.7
940636800.0,15.1
940723200.0,13.2
940809600.0,14.9
940896000.0,15.5
940982400.0,15.3
941068800.0,16.2
941155200.0,16.3
941241600.0,16.9
941328000.0,15.9
941414400.0,16.6
941500800.0,13.3
941587200.0,14.9
941673600.0,12.7
941760000.0,12.5
941846400.0,10.9
941932800.0,10.4
942019200.0,12.7
942105600.0,12.4
942192000.0,9.9
942278400.0,9.9
942364800.0,9.7
942451200.0,9.7
942537600.0,10.0
942624000.0,10.6
942710400.0,8.9
942796800.0,6.9
942883200.0,5.9
942969600.0,7.9
943056000.0,6.5
943142400.0,7.2
943228800.0,8.6
943315200.0,11.9
943401600.0,13.0
943488000.0,13.2
943574400.0,11.1
943660800.0,13.0
943747200.0,13.1
943833600.0,8.4
943920000.0,12.0
944006400.0,11.9
944092800.0,10.9
944179200.0,11.3
944265600.0,7.2
944352000.0,9.9
944438400.0,11.5
944524800.0,10.0
944611200.0,11.5
944697600.0,8.1
944784000.0,11.7
944870400.0,11.6
944956800.0,7.2
945043200.0,6.4
945129600.0,4.6
945216000.0,4.0
945302400.0,10.5
945388800.0,11.4
945475200.0,4.9
945561600.0,-0.1
945648000.0,2.6
945734400.0,6.2
945820800.0,12.0
945907200.0,12.0
945993600.0,13.1
946080000.0,6.1
946166400.0,8.2
946252800.0,4.9
946339200.0,4.9
946425600.0,5.9
946512000.0,7.2
946598400.0,9.0
946684800.0,8.7
946771200.0,11.0
946857600.0,11.5
946944000.0,8.6
947030400.0,11.5
947116800.0,10.6
947203200.0,10.9
947289600.0,9.0
947376000.0,6.0
947462400.0,8.4
947548800.0,10.6
947635200.0,9.4
947721600.0,4.4
947808000.0,5.6
947894400.0,6.0
947980800.0,5.1
948067200.0,8.0
948153600.0,7.2
948240000.0,7.3
948326400.0,5.1
948412800.0,9.2
948499200.0,7.6
948585600.0,7.0
948672000.0,5.0
948758400.0,5.0
948844800.0,1.1
948931200.0,4.7
949017600.0,10.5
949104000.0,13.1
949190400.0,12.4
949276800.0,11.7
949363200.0,11.1
949449600.0,9.9
949536000.0,9.4
949622400.0,10.6
949708800.0,10.0
949795200.0,12.2
949881600.0,12.1
949968000.0,13.4
950054400.0,10.1
950140800.0,9.3
950227200.0,10.6
950313600.0,9.8
950400000.0,9.6
950486400.0,10.4
950572800.0,8.0
950659200.0,7.7
950745600.0,9.6
950832000.0,10.8
950918400.0,9.1
951004800.0,8.1
951091200.0,9.7
951177600.0,9.1
951264000.0,11.6
951350400.0,10.2
951436800.0,10.4
951523200.0,10.6
951609600.0,12.6
951696000.0,10.1
951782400.0,10.1
951868800.0,9.0
951955200.0,10.0
952041600.0,9.9
952128000.0,8.3
952214400.0,10.7
952300800.0,12.1
952387200.0,13.8
952473600.0,13.8
952560000.0,15.3
952646400.0,14.1
952732800.0,12.5
952819200.0,14.6
952905600.0,15.4
952992000.0,12.0
953078400.0,13.0
953164800.0,11.0
953251200.0,10.4
953337600.0,10.0
953424000.0,12.9
953510400.0,13.4
953596800.0,14.0
953683200.0,13.9
953769600.0,13.8
953856000.0,13.0
953942400.0,11.3
954028800.0,10.2
954115200.0,9.8
954201600.0,7.6
954288000.0,6.6
954374400.0,8.9
954460800.0,9.9
954547200.0,9.8
954633600.0,12.6
954720000.0,7.2
954806400.0,6.7
954892800.0,9.3
954979200.0,11.1
955065600.0,14.4
955152000.0,16.3
955238400.0,13.9
955324800.0,12.0
955411200.0,7.7
955497600.0,5.7
955584000.0,9.9
955670400.0,8.8
955756800.0,8.8
955843200.0,11.1
955929600.0,12.1
956016000.0,11.1
956102400.0,15.2
956188800.0,14.3
956275200.0,14.2
956361600.0,14.7
956448000.0,14.7
956534400.0,14.8
956620800.0,14.8
956707200.0,14.5
956793600.0,15.9
956880000.0,14.0
956966400.0,17.7
957052800.0,17.2
957139200.0,16.4
957225600.0,15.1
957312000.0,11.3
957398400.0,11.3
957484800.0,15.2
957571200.0,23.2
957657600.0,21.1
957744000.0,16.6
957830400.0,20.1
957916800.0,16.7
958003200.0,16.2
958089600.0,18.4
958176000.0,23.4
958262400.0,25.3
958348800.0,25.3
958435200.0,20.9
958521600.0,15.7
958608000.0,15.2
958694400.0,15.0
958780800.0,16.1
958867200.0,16.9
958953600.0,18.8
959040000.0,15.0
959126400.0,17.2
959212800.0,15.7
959299200.0,11.8
959385600.0,13.0
959472000.0,15.1
959558400.0,17.2
959644800.0,15.7
959731200.0,18.8
959817600.0,20.0
959904000.0,19.2
959990400.0,20.8
960076800.0,18.6
960163200.0,15.9
960249600.0,18.3
960336000.0,19.9
960422400.0,21.4
960508800.0,20.3
960595200.0,18.9
960681600.0,18.6
960768000.0,23.2
960854400.0,20.4
960940800.0,20.0
961027200.0,20.7
961113600.0,23.1
961200000.0,25.1
961286400.0,30.2
961372800.0,30.3
961459200.0,19.3
961545600.0,18.9
961632000.0,18.2
961718400.0,18.7
961804800.0,16.6
961891200.0,18.1
961977600.0,19.7
962064000.0,21.8
962150400.0,21.3
962236800.0,19.8
962323200.0,19.0
962409600.0,20.1
962496000.0,20.4
962582400.0,23.4
962668800.0,16.2
962755200.0,18.2
962841600.0,21.9
962928000.0,18.1
963014400.0,18.0
963100800.0,18.2
963187200.0,18.2
963273600.0,17.2
963360000.0,19.9
963446400.0,21.7
963532800.0,15.9
963619200.0,18.3
963705600.0,19.9
963792000.0,22.3
963878400.0,24.6
963964800.0,24.7
964051200.0,25.4
964137600.0,25.7
964224000.0,19.2
964310400.0,18.0
964396800.0,16.3
964483200.0,20.2
964569600.0,22.3
964656000.0,24.1
964742400.0,22.6
964828800.0,24.4
964915200.0,24.6
965001600.0,25.1
965088000.0,23.1
965174400.0,22.2
965260800.0,21.1
965347200.0,21.6
965433600.0,25.0
965520000.0,24.2
965606400.0,24.1
965692800.0,22.2
965779200.0,23.6
965865600.0,24.7
965952000.0,25.0
966038400.0,26.9
966124800.0,22.6
966211200.0,23.7
966297600.0,23.2
966384000.0,21.9
966470400.0,20.9
966556800.0,18.6
966643200.0,22.0
966729600.0,21.5
966816000.0,20.4
966902400.0,21.7
966988800.0,23.3
967075200.0,26.2
967161600.0,27.2
967248000.0,19.3
967334400.0,21.6
967420800.0,20.7
967507200.0,21.7
967593600.0,21.2
967680000.0,21.4
967766400.0,17.7
967852800.0,19.7
967939200.0,18.4
968025600.0,20.7
968112000.0,17.4
968198400.0,20.2
968284800.0,20.1
968371200.0,19.8
968457600.0,22.0
968544000.0,25.2
968630400.0,27.1
968716800.0,23.5
968803200.0,19.6
968889600.0,18.6
968976000.0,17.3
969062400.0,19.0
969148800.0,18.5
969235200.0,14.9
969321600.0,14.2
969408000.0,17.2
969494400.0,17.2
969580800.0,20.6
969667200.0,23.6
969753600.0,16.0
969840000.0,18.0
969926400.0,19.9
970012800.0,16.9
970099200.0,17.8
970185600.0,17.5
970272000.0,18.5
970358400.0,18.5
970444800.0,15.2
970531200.0,16.7
970617600.0,16.3
970704000.0,14.9
970790400.0,14.5
970876800.0,13.9
970963200.0,14.7
971049600.0,12.6
971136000.0,12.5
971222400.0,13.4
971308800.0,13.7
971395200.0,15.7
971481600.0,13.6
971568000.0,14.2
971654400.0,14.9
971740800.0,14.4
971827200.0,15.6
971913600.0,14.5
972000000.0,13.3
972086400.0,10.9
972172800.0,14.9
972259200.0,15.4
972345600.0,13.8
972432000.0,14.4
972518400.0,13.9
972604800.0,15.6
972691200.0,15.5
972777600.0,13.0
972864000.0,10.2
972950400.0,13.0
973036800.0,10.6
973123200.0,10.2
973209600.0,10.9
973296000.0,10.2
973382400.0,10.1
973468800.0,9.8
973555200.0,10.9
973641600.0,9.8
973728000.0,10.8
973814400.0,11.4
973900800.0,11.2
973987200.0,10.7
974073600.0,10.0
974160000.0,9.4
974246400.0,10.1
974332800.0,9.6
974419200.0,8.8
974505600.0,11.4
974592000.0,9.6
974678400.0,7.3
974764800.0,9.2
974851200.0,9.2
974937600.0,8.7
975024000.0,10.5
975110400.0,11.0
975196800.0,11.0
975283200.0,14.1
975369600.0,15.0
975456000.0,14.1
975542400.0,12.0
975628800.0,13.6
975715200.0,12.1
975801600.0,11.7
975888000.0,13.6
975974400.0,13.0
976060800.0,11.9
976147200.0,12.9
976233600.0,11.7
976320000.0,11.2
976406400.0,13.0
976492800.0,13.9
976579200.0,13.6
976665600.0,13.5
976752000.0,7.2
976838400.0,8.4
976924800.0,5.0
977011200.0,5.3
977097600.0,7.8
977184000.0,9.6
977270400.0,9.9
977356800.0,7.1
977443200.0,6.1
977529600.0,5.8
977616000.0,6.2
977702400.0,5.3
977788800.0,1.6
977875200.0,2.2
977961600.0,2.6
978048000.0,1.4
978134400.0,2.7
978220800.0,7.3
978307200.0,10.7
978393600.0,10.8
978480000.0,10.1
978566400.0,8.7
978652800.0,6.6
978739200.0,8.0
978825600.0,7.4
978912000.0,8.2
978998400.0,6.1
979084800.0,5.4
979171200.0,4.2
979257600.0,6.0
979344000.0,6.6
979430400.0,5.3
979516800.0,3.8
979603200.0,2.5
979689600.0,1.6
979776000.0,2.6
979862400.0,1.6
979948800.0,2.0
980035200.0,7.0
980121600.0,7.6
980208000.0,12.1
980294400.0,9.7
980380800.0,8.3
980467200.0,7.3
980553600.0,6.5
980640000.0,5.4
980726400.0,6.3
980812800.0,5.5
980899200.0,5.6
980985600.0,6.2
981072000.0,8.2
981158400.0,9.5
981244800.0,10.7
981331200.0,11.8
981417600.0,12.2
981504000.0,11.9
981590400.0,5.1
981676800.0,6.1
981763200.0,12.7
981849600.0,13.4
981936000.0,11.8
982022400.0,9.2
982108800.0,10.0
982195200.0,7.9
982281600.0,10.4
982368000.0,7.0
982454400.0,7.0
982540800.0,7.3
982627200.0,7.7
982713600.0,11.7
982800000.0,11.0
982886400.0,7.1
982972800.0,6.0
983059200.0,6.0
983145600.0,7.0
983232000.0,6.4
983318400.0,4.0
983404800.0,4.0
983491200.0,3.4
983577600.0,3.8
983664000.0,4.7
983750400.0,6.9
983836800.0,12.4
983923200.0,14.5
984009600.0,11.2
984096000.0,13.5
984182400.0,14.3
984268800.0,13.7
984355200.0,10.0
984441600.0,10.1
984528000.0,11.2
984614400.0,9.0
984700800.0,7.2
984787200.0,3.0
984873600.0,4.6
984960000.0,6.2
985046400.0,4.3
985132800.0,6.5
985219200.0,13.5
985305600.0,10.6
985392000.0,7.6
985478400.0,6.3
985564800.0,6.8
985651200.0,8.3
985737600.0,9.8
985824000.0,12.8
985910400.0,13.0
985996800.0,15.7
986083200.0,16.6
986169600.0,17.5
986256000.0,13.0
986342400.0,11.4
986428800.0,12.3
986515200.0,14.9
986601600.0,12.2
986688000.0,13.0
986774400.0,17.3
986860800.0,13.2
986947200.0,10.5
987033600.0,13.2
987120000.0,10.0
987206400.0,12.1
987292800.0,13.1
987379200.0,10.4
987465600.0,10.7
987552000.0,9.3
987638400.0,11.0
987724800.0,10.0
987811200.0,10.2
987897600.0,10.7
987984000.0,14.2
988070400.0,10.8
988156800.0,14.0
988243200.0,15.9
988329600.0,15.2
988416000.0,14.3
988502400.0,14.4
988588800.0,14.5
988675200.0,11.8
988761600.0,13.6
988848000.0,14.9
988934400.0,13.2
989020800.0,14.1
989107200.0,12.0
989193600.0,15.7
989280000.0,17.2
989366400.0,14.8
989452800.0,21.5
989539200.0,26.2
989625600.0,24.1
989712000.0,25.1
989798400.0,13.9
989884800.0,18.4
989971200.0,17.8
990057600.0,12.9
990144000.0,16.2
990230400.0,16.4
990316800.0,18.8
990403200.0,19.2
990489600.0,20.1
990576000.0,22.7
990662400.0,21.7
990748800.0,20.2
990835200.0,22.5
990921600.0,19.9
991008000.0,23.8
991094400.0,22.6
991180800.0,22.0
991267200.0,19.4
991353600.0,19.6
991440000.0,16.2
991526400.0,17.2
991612800.0,19.7
991699200.0,20.0
991785600.0,18.2
991872000.0,17.2
991958400.0,16.3
992044800.0,15.6
992131200.0,17.0
992217600.0,17.4
992304000.0,19.3
992390400.0,22.4
992476800.0,21.1
992563200.0,20.5
992649600.0,18.5
992736000.0,15.8
992822400.0,19.5
992908800.0,22.4
992995200.0,22.2
993081600.0,22.1
993168000.0,21.6
993254400.0,22.8
993340800.0,26.7
993427200.0,29.1
993513600.0,31.6
993600000.0,23.4
993686400.0,22.6
993772800.0,22.6
993859200.0,22.4
993945600.0,25.1
994032000.0,26.7
994118400.0,28.1
994204800.0,29.2
994291200.0,29.0
994377600.0,23.8
994464000.0,24.5
994550400.0,21.2
994636800.0,19.4
994723200.0,19.9
994809600.0,19.2
994896000.0,19.9
994982400.0,20.2
995068800.0,18.8
995155200.0,19.6
995241600.0,20.5
995328000.0,20.2
995414400.0,19.8
995500800.0,17.4
995587200.0,20.8
995673600.0,19.8
995760000.0,22.3
995846400.0,23.6
995932800.0,21.4
996019200.0,25.1
996105600.0,26.7
996192000.0,27.8
996278400.0,29.5
996364800.0,30.4
996451200.0,27.8
996537600.0,26.0
996624000.0,26.1
996710400.0,19.6
996796800.0,21.9
996883200.0,21.6
996969600.0,23.0
997056000.0,23.6
997142400.0,22.4
997228800.0,19.9
997315200.0,16.9
997401600.0,21.2
997488000.0,20.2
997574400.0,20.3
997660800.0,23.1
997747200.0,26.5
997833600.0,29.7
997920000.0,22.2
998006400.0,22.5
998092800.0,22.4
998179200.0,23.2
998265600.0,22.2
998352000.0,24.0
998438400.0,24.5
998524800.0,22.9
998611200.0,27.1
998697600.0,28.5
998784000.0,21.2
998870400.0,21.9
998956800.0,22.5
999043200.0,22.8
999129600.0,20.4
999216000.0,19.1
999302400.0,20.6
999388800.0,21.2
999475200.0,19.3
999561600.0,18.5
999648000.0,20.7
999734400.0,17.9
999820800.0,20.0
999907200.0,18.3
999993600.0,16.8
1000080000.0,17.9
1000166400.0,17.8
1000252800.0,18.5
1000339200.0,16.6
1000425600.0,18.9
1000512000.0,18.4
1000598400.0,16.9
1000684800.0,14.5
1000771200.0,14.7
1000857600.0,14.3
1000944000.0,18.5
1001030400.0,16.5
1001116800.0,16.9
1001203200.0,14.8
1001289600.0,16.1
1001376000.0,15.0
1001462400.0,16.8
1001548800.0,19.2
1001635200.0,22.7
1001721600.0,20.6
1001808000.0,17.0
1001894400.0,18.8
1001980800.0,17.6
1002067200.0,18.8
1002153600.0,18.4
1002240000.0,17.9
1002326400.0,18.1
1002412800.0,15.1
1002499200.0,15.0
1002585600.0,17.4
1002672000.0,17.1
1002758400.0,18.5
1002844800.0,21.1
1002931200.0,21.8
1003017600.0,18.8
1003104000.0,18.0
1003190400.0,16.8
1003276800.0,18.8
1003363200.0,17.9
1003449600.0,16.6
1003536000.0,15.9
1003622400.0,11.4
1003708800.0,15.8
1003795200.0,15.3
1003881600.0,16.2
1003968000.0,16.2
1004054400.0,15.7
1004140800.0,16.5
1004227200.0,15.4
1004313600.0,15.1
1004400000.0,17.4
1004486400.0,13.0
1004572800.0,14.3
1004659200.0,13.6
1004745600.0,14.7
1004832000.0,12.3
1004918400.0,11.8
1005004800.0,14.2
1005091200.0,14.3
1005177600.0,7.2
1005264000.0,6.6
1005350400.0,10.0
1005436800.0,13.8
1005523200.0,11.9
1005609600.0,7.0
1005696000.0,7.9
1005782400.0,8.5
1005868800.0,10.4
1005955200.0,9.5
1006041600.0,8.9
1006128000.0,9.2
1006214400.0,10.2
1006300800.0,12.5
1006387200.0,11.3
1006473600.0,10.2
1006560000.0,13.2
1006646400.0,13.8
1006732800.0,8.2
1006819200.0,9.9
1006905600.0,12.4
1006992000.0,13.9
1007078400.0,15.4
1007164800.0,11.5
1007251200.0,6.0
1007337600.0,11.2
1007424000.0,11.2
1007510400.0,13.9
1007596800.0,8.8
1007683200.0,11.0
1007769600.0,6.6
1007856000.0,5.9
1007942400.0,4.0
1008028800.0,5.0
1008115200.0,7.3
1008201600.0,7.2
1008288000.0,3.3
1008374400.0,5.7
1008460800.0,4.5
1008547200.0,5.1
1008633600.0,6.4
1008720000.0,6.9
1008806400.0,4.8
1008892800.0,7.7
1008979200.0,3.2
1009065600.0,5.6
1009152000.0,8.9
1009238400.0,5.1
1009324800.0,6.5
1009411200.0,8.8
1009497600.0,7.1
1009584000.0,2.9
1009670400.0,4.3
1009756800.0,3.2
1009843200.0,3.3
1009929600.0,3.5
1010016000.0,4.5
1010102400.0,6.4
1010188800.0,8.7
1010275200.0,7.5
1010361600.0,6.0
1010448000.0,4.2
1010534400.0,5.4
1010620800.0,6.0
